org_id remap_id gender
U_18608756 80135 1
U_18608894 80136 1
U_18609024 80137 1
U_18609092 80138 0
U_18609497 80139 2
U_18609532 80140 0
U_18609723 80141 2
U_18609748 80142 1
U_18609756 80143 2
U_18609769 80144 0
U_18609896 80145 2
U_18609923 80146 0
U_18609996 80147 2
U_18610035 80148 1
U_18610512 80149 2
U_18610624 80150 1
U_18610741 80151 2
U_18611291 80152 1
U_18611381 80153 1
U_18611493 80154 2
U_18612056 80155 1
U_18612075 80156 1
U_18612329 80157 2
U_18612906 80158 2
U_18613011 80159 1
U_18613012 80160 2
U_18613041 80161 1
U_18613269 80162 0
U_18613546 80163 1
U_18613856 80164 0
U_18613897 80165 1
U_18613944 80166 2
U_18614027 80167 1
U_18614046 80168 2
U_18614186 80169 1
U_18614558 80170 2
U_18614759 80171 1
U_18614918 80172 1
U_18615349 80173 1
U_18615399 80174 1
U_18615666 80175 1
U_18616121 80176 1
U_18616288 80177 2
U_18616306 80178 2
U_18616364 80179 0
U_18616423 80180 2
U_18616427 80181 0
U_18616737 80182 0
U_18616978 80183 2
U_18617075 80184 2
U_18617317 80185 0
U_18617416 80186 2
U_18617501 80187 0
U_18617742 80188 1
U_18618103 80189 1
U_18618157 80190 2
U_18618430 80191 0
U_18618441 80192 2
U_18618637 80193 2
U_18618761 80194 1
U_18618932 80195 2
U_18619179 80196 0
U_18619450 80197 2
U_18619783 80198 2
U_18619784 80199 1
U_18620221 80200 2
U_18620226 80201 0
U_18620261 80202 2
U_18620273 80203 1
U_18620369 80204 2
U_18620507 80205 0
U_18620664 80206 1
U_18620928 80207 2
U_18621387 80208 2
U_18621497 80209 2
U_18621930 80210 0
U_18621966 80211 2
U_18621968 80212 2
U_18622005 80213 2
U_18622104 80214 2
U_18622165 80215 0
U_18622307 80216 1
U_18622401 80217 1
U_18622501 80218 2
U_18622505 80219 0
U_18622620 80220 0
U_18622640 80221 2
U_18623169 80222 2
U_18623312 80223 1
U_18623393 80224 1
U_18623444 80225 1
U_18624116 80226 1
U_18624136 80227 1
U_18624214 80228 0
U_18624466 80229 0
U_18624577 80230 1
U_18624737 80231 2
U_18624765 80232 1
U_18625096 80233 2
U_18625261 80234 1
U_18625276 80235 2
U_18625349 80236 2
U_18625364 80237 2
U_18625365 80238 2
U_18625370 80239 1
U_18625448 80240 0
U_18625606 80241 1
U_18626004 80242 1
U_18626138 80243 2
U_18626353 80244 1
U_18626726 80245 1
U_18627034 80246 0
U_18627101 80247 2
U_18627384 80248 1
U_18627640 80249 0
U_18628534 80250 1
U_18629208 80251 2
U_18629594 80252 1
U_18629651 80253 1
U_18629807 80254 0
U_18630635 80255 0
U_18632625 80256 0
U_18634082 80257 0
U_18640351 80258 2
U_18642765 80259 0
U_18644070 80260 2
U_18644435 80261 0
U_18644520 80262 1
U_18646924 80263 2
U_18647232 80264 0
U_18648213 80265 0
U_18648720 80266 2
U_18650750 80267 2
U_18650950 80268 2
U_18654129 80269 2
U_18655254 80270 1
U_18660281 80271 2
U_18660484 80272 2
U_18661088 80273 1
U_18661127 80274 0
U_18663511 80275 1
U_18664669 80276 0
U_18665279 80277 2
U_18666114 80278 2
U_18667609 80279 0
U_18673089 80280 0
U_18673194 80281 1
U_18673368 80282 2
U_18673541 80283 2
U_18674009 80284 0
U_18674350 80285 2
U_18674651 80286 2
U_18674797 80287 1
U_18674981 80288 2
U_18675287 80289 2
U_18675393 80290 1
U_18675471 80291 1
U_18675541 80292 2
U_18676071 80293 0
U_18676652 80294 0
U_18676784 80295 1
U_18676911 80296 2
U_18677121 80297 1
U_18677208 80298 0
U_18677679 80299 2
U_18677710 80300 0
U_18678026 80301 0
U_18678066 80302 2
U_18678084 80303 0
U_18678260 80304 2
U_18678425 80305 0
U_18678478 80306 1
U_18678627 80307 2
U_18678838 80308 0
U_18678887 80309 2
U_18678980 80310 1
U_18679012 80311 0
U_18679058 80312 2
U_18679196 80313 1
U_18679516 80314 2
U_18679582 80315 0
U_18679664 80316 2
U_18679738 80317 0
U_18679975 80318 2
U_18680207 80319 2
U_18680212 80320 1
U_18680234 80321 1
U_18680255 80322 0
U_18680292 80323 0
U_18680419 80324 2
U_18680566 80325 0
U_18680608 80326 0
U_18680750 80327 2
U_18680863 80328 0
U_18680902 80329 2
U_18680959 80330 2
U_18681150 80331 2
U_18681509 80332 1
U_18681643 80333 0
U_18681798 80334 1
U_18681802 80335 2
U_18681919 80336 1
U_18682036 80337 0
U_18682149 80338 2
U_18682416 80339 1
U_18682633 80340 1
U_18682910 80341 1
U_18684163 80342 1
U_18684239 80343 1
U_18684307 80344 1
U_18684426 80345 2
U_18684458 80346 0
U_18684508 80347 2
U_18684565 80348 0
U_18684993 80349 1
U_18685068 80350 1
U_18686086 80351 0
U_18688009 80352 1
U_18691197 80353 2
U_18695667 80354 2
U_18695941 80355 1
U_18698975 80356 1
U_18699546 80357 2
U_18703710 80358 2
U_18703784 80359 2
U_18703812 80360 2
U_18703948 80361 2
U_18706255 80362 2
U_18711487 80363 1
U_18712436 80364 2
U_18714369 80365 2
U_18715334 80366 0
U_18716975 80367 1
U_18718824 80368 2
U_18724878 80369 1
U_18725059 80370 2
U_18730746 80371 0
U_18733672 80372 1
U_18734288 80373 2
U_18735129 80374 1
U_18735293 80375 2
U_18736457 80376 0
U_18736614 80377 2
U_18737451 80378 2
U_18738936 80379 1
U_18740068 80380 2
U_18740159 80381 1
U_18740335 80382 2
U_18741310 80383 1
U_18741568 80384 0
U_18744589 80385 2
U_18744853 80386 2
U_18745396 80387 1
U_18747732 80388 2
U_18747771 80389 1
U_18748662 80390 1
U_18752238 80391 1
U_18752553 80392 0
U_18753117 80393 2
U_18754308 80394 1
U_18755965 80395 1
U_18758520 80396 1
U_18760483 80397 2
U_18761556 80398 0
U_18762534 80399 1
U_18764203 80400 2
U_18764585 80401 0
U_18764592 80402 0
U_18767377 80403 1
U_18771140 80404 2
U_18771551 80405 0
U_18772657 80406 1
U_18772755 80407 1
U_18774727 80408 2
U_18777581 80409 2
U_18778479 80410 2
U_18779931 80411 2
U_18780122 80412 1
U_18782480 80413 2
U_18787958 80414 2
U_18788088 80415 2
U_18793482 80416 0
U_18802744 80417 1
U_18805781 80418 1
U_18808119 80419 1
U_18811067 80420 1
U_18814452 80421 0
U_18815273 80422 2
U_18819354 80423 2
U_18822989 80424 2
U_18825917 80425 1
U_18827402 80426 1
U_18835528 80427 1
U_18835753 80428 2
U_18838278 80429 1
U_18844997 80430 2
U_18847453 80431 0
U_18849400 80432 2
U_18851729 80433 2
U_18851786 80434 1
U_18851805 80435 2
U_18852246 80436 0
U_18852348 80437 0
U_18852412 80438 2
U_18852493 80439 1
U_18852746 80440 1
U_18852769 80441 0
U_18852819 80442 2
U_18852901 80443 2
U_18853161 80444 2
U_18853284 80445 2
U_18853287 80446 2
U_18853397 80447 2
U_18853406 80448 0
U_18853685 80449 2
U_18853786 80450 0
U_18853867 80451 1
U_18853931 80452 2
U_18854170 80453 2
U_18854217 80454 1
U_18854241 80455 2
U_18854279 80456 1
U_18854520 80457 0
U_18854635 80458 2
U_18854743 80459 0
U_18854770 80460 0
U_18854792 80461 2
U_18854834 80462 2
U_18854867 80463 1
U_18855099 80464 0
U_18855305 80465 2
U_18855552 80466 2
U_18855591 80467 2
U_18855774 80468 2
U_18856210 80469 2
U_18856960 80470 2
U_18859358 80471 2
U_18859531 80472 2
U_18862858 80473 2
U_18864423 80474 1
U_18864479 80475 1
U_18865798 80476 1
U_18865922 80477 2
U_18866420 80478 1
U_18867306 80479 2
U_18868110 80480 2
U_18868903 80481 1
U_18869327 80482 1
U_18869808 80483 2
U_18869965 80484 2
U_18873026 80485 1
U_18873362 80486 2
U_18875284 80487 1
U_18877283 80488 0
U_18877722 80489 0
U_18881140 80490 1
U_18881380 80491 2
U_18882832 80492 2
U_18883689 80493 0
U_18884873 80494 2
U_18887001 80495 2
U_18887596 80496 2
U_18888470 80497 1
U_18893371 80498 2
U_18893463 80499 2
U_18894688 80500 0
U_18895207 80501 1
U_18895360 80502 1
U_18897598 80503 1
U_18898833 80504 2
U_18902992 80505 2
U_18910619 80506 2
U_18915066 80507 1
U_18919557 80508 2
U_18925907 80509 1
U_18931619 80510 2
U_18933200 80511 2
U_18936836 80512 2
U_18941761 80513 1
U_18942129 80514 2
U_18943881 80515 2
U_18944060 80516 0
U_18949100 80517 2
U_18951658 80518 2
U_18951670 80519 1
U_18955837 80520 2
U_18957556 80521 2
U_18960543 80522 1
U_18961090 80523 1
U_18961254 80524 2
U_18961374 80525 2
U_18964782 80526 2
U_18964818 80527 0
U_18968694 80528 2
U_18974046 80529 2
U_18978521 80530 1
U_18983378 80531 2
U_18983571 80532 2
U_18983911 80533 0
U_18989239 80534 0
U_18991109 80535 1
U_18994818 80536 1
U_19001684 80537 2
U_19002160 80538 1
U_19003335 80539 1
U_19004368 80540 2
U_19007470 80541 0
U_19010964 80542 0
U_19011710 80543 2
U_19014798 80544 0
U_19014858 80545 0
U_19015299 80546 1
U_19015924 80547 2
U_19016044 80548 0
U_19016346 80549 0
U_19019057 80550 1
U_19025149 80551 2
U_19026015 80552 2
U_19049510 80553 0
U_19053000 80554 1
U_19053187 80555 0
U_19061121 80556 2
U_19064470 80557 2
U_19065537 80558 1
U_19066550 80559 1
U_19067528 80560 2
U_19071235 80561 2
U_19075426 80562 2
U_19075950 80563 0
U_19082723 80564 1
U_19084068 80565 0
U_19085955 80566 1
U_19089027 80567 1
U_19089594 80568 2
U_19094058 80569 2
U_19096869 80570 2
U_19098662 80571 2
U_19098690 80572 1
U_19099569 80573 1
U_19099573 80574 0
U_19101099 80575 1
U_19101578 80576 2
U_19104560 80577 2
U_19107192 80578 2
U_19107915 80579 2
U_19107947 80580 1
U_19110159 80581 0
U_19110595 80582 2
U_19110604 80583 1
U_19111257 80584 2
U_19111282 80585 1
U_19113430 80586 1
U_19114046 80587 2
U_19115244 80588 2
U_19115454 80589 2
U_19116005 80590 2
U_19116362 80591 2
U_19116420 80592 2
U_19116474 80593 1
U_19116483 80594 0
U_19116500 80595 2
U_19116598 80596 2
U_19116758 80597 1
U_19117046 80598 1
U_19117070 80599 1
U_19117096 80600 1
U_19117255 80601 1
U_19117400 80602 1
U_19117422 80603 0
U_19117456 80604 1
U_19117589 80605 0
U_19117596 80606 0
U_19117613 80607 2
U_19117674 80608 1
U_19117865 80609 2
U_19118051 80610 1
U_19118314 80611 2
U_19118334 80612 2
U_19118561 80613 1
U_19118600 80614 2
U_19118718 80615 2
U_19120466 80616 2
U_19122289 80617 2
U_19128781 80618 2
U_19130250 80619 1
U_19133754 80620 1
U_19133863 80621 1
U_19137580 80622 2
U_19137602 80623 2
U_19137688 80624 1
U_19137786 80625 2
U_19137794 80626 0
U_19138322 80627 1
U_19138565 80628 2
U_19138740 80629 2
U_19139052 80630 0
U_19139073 80631 2
U_19139441 80632 2
U_19139489 80633 0
U_19139497 80634 1
U_19139569 80635 1
U_19139653 80636 2
U_19139735 80637 2
U_19139795 80638 2
U_19139821 80639 2
U_19140193 80640 2
U_19140273 80641 2
U_19141102 80642 1
U_19141147 80643 2
U_19141280 80644 2
U_19141355 80645 1
U_19141904 80646 1
U_19142225 80647 0
U_19142289 80648 2
U_19142315 80649 0
U_19142333 80650 1
U_19142481 80651 2
U_19142627 80652 2
U_19142692 80653 2
U_19142825 80654 1
U_19142936 80655 2
U_19143062 80656 1
U_19143535 80657 1
U_19143610 80658 1
U_19143645 80659 2
U_19143718 80660 1
U_19143831 80661 2
U_19143832 80662 2
U_19143863 80663 2
U_19143989 80664 1
U_19143997 80665 2
U_19144160 80666 1
U_19144326 80667 2
U_19144575 80668 1
U_19144763 80669 2
U_19145198 80670 2
U_19146069 80671 2
U_19146159 80672 1
U_19146250 80673 2
U_19146489 80674 2
U_19146516 80675 0
U_19147103 80676 2
U_19147182 80677 2
U_19147390 80678 2
U_19147432 80679 1
U_19147925 80680 2
U_19148328 80681 0
U_19149735 80682 2
U_19149907 80683 0
U_19150216 80684 2
U_19150485 80685 2
U_19150549 80686 1
U_19150725 80687 2
U_19151062 80688 2
U_19153337 80689 2
U_19153448 80690 1
U_19153558 80691 1
U_19153759 80692 0
U_19154209 80693 1
U_19154257 80694 2
U_19154469 80695 1
U_19155143 80696 2
U_19155233 80697 1
U_19155408 80698 2
U_19156102 80699 2
U_19156217 80700 2
U_19156619 80701 2
U_19156649 80702 1
U_19157466 80703 2
U_19157478 80704 1
U_19157494 80705 1
U_19157633 80706 2
U_19158297 80707 0
U_19159599 80708 1
U_19159697 80709 2
U_19159824 80710 2
U_19159953 80711 2
U_19160359 80712 2
U_19161104 80713 1
U_19162255 80714 2
U_19162671 80715 2
U_19162823 80716 1
U_19163016 80717 2
U_19163245 80718 2
U_19163264 80719 2
U_19163427 80720 2
U_19163435 80721 2
U_19163520 80722 0
U_19163585 80723 2
U_19163686 80724 2
U_19164000 80725 0
U_19164169 80726 2
U_19164515 80727 0
U_19164737 80728 2
U_19165521 80729 2
U_19165528 80730 1
U_19165635 80731 0
U_19166718 80732 1
U_19167459 80733 1
U_19167487 80734 1
U_19167587 80735 2
U_19167615 80736 0
U_19167627 80737 0
U_19167630 80738 0
U_19167634 80739 1
U_19167941 80740 1
U_19167954 80741 2
U_19168061 80742 0
U_19168520 80743 2
U_19169020 80744 2
U_19169049 80745 2
U_19169160 80746 0
U_19169360 80747 1
U_19169556 80748 0
U_19169688 80749 1
U_19169783 80750 1
U_19169906 80751 2
U_19170127 80752 2
U_19170134 80753 0
U_19170819 80754 1
U_19170963 80755 2
U_19171146 80756 2
U_19171649 80757 0
U_19172242 80758 0
U_19172420 80759 2
U_19172488 80760 0
U_19172756 80761 2
U_19172861 80762 0
U_19172881 80763 0
U_19172899 80764 0
U_19173087 80765 0
U_19173506 80766 2
U_19173525 80767 2
U_19173918 80768 1
U_19174598 80769 0
U_19175075 80770 2
U_19175101 80771 1
U_19175564 80772 1
U_19175673 80773 2
U_19175686 80774 1
U_19175709 80775 2
U_19175798 80776 0
U_19175814 80777 1
U_19176071 80778 1
U_19176138 80779 0
U_19176405 80780 2
U_19176448 80781 2
U_19176624 80782 2
U_19176668 80783 2
U_19176861 80784 2
U_19176934 80785 0
U_19177066 80786 0
U_19177085 80787 0
U_19177147 80788 1
U_19177395 80789 0
U_19177477 80790 2
U_19177731 80791 2
U_19178609 80792 0
U_19178637 80793 2
U_19178680 80794 0
U_19178700 80795 1
U_19178742 80796 1
U_19179186 80797 0
U_19179241 80798 2
U_19179307 80799 2
U_19179786 80800 2
U_19180048 80801 1
U_19180300 80802 2
U_19180301 80803 1
U_19180507 80804 0
U_19180619 80805 2
U_19180671 80806 0
U_19180738 80807 0
U_19180749 80808 2
U_19180869 80809 0
U_19180991 80810 2
U_19181158 80811 1
U_19181311 80812 2
U_19181468 80813 2
U_19181600 80814 0
U_19181821 80815 2
U_19181889 80816 0
U_19182039 80817 1
U_19182112 80818 1
U_19182260 80819 1
U_19182295 80820 2
U_19182360 80821 2
U_19182370 80822 0
U_19182689 80823 2
U_19182722 80824 1
U_19182842 80825 2
U_19182899 80826 2
U_19182966 80827 1
U_19183062 80828 0
U_19183100 80829 0
U_19183147 80830 0
U_19183232 80831 0
U_19183748 80832 0
U_19183823 80833 2
U_19183862 80834 1
U_19184075 80835 1
U_19184128 80836 2
U_19184178 80837 2
U_19184497 80838 2
U_19184666 80839 1
U_19184786 80840 2
U_19184940 80841 1
U_19185128 80842 1
U_19185262 80843 1
U_19185330 80844 0
U_19185500 80845 1
U_19185609 80846 2
U_19185791 80847 1
U_19186095 80848 2
U_19186207 80849 0
U_19186306 80850 1
U_19186521 80851 0
U_19186668 80852 1
U_19186689 80853 1
U_19186805 80854 0
U_19186901 80855 0
U_19187145 80856 2
U_19187372 80857 1
U_19187931 80858 1
U_19187977 80859 2
U_19188034 80860 1
U_19188055 80861 0
U_19188105 80862 2
U_19188228 80863 2
U_19188236 80864 2
U_19188321 80865 2
U_19188345 80866 2
U_19188412 80867 2
U_19188622 80868 1
U_19188724 80869 2
U_19189198 80870 0
U_19189395 80871 1
U_19189461 80872 0
U_19189670 80873 0
U_19189887 80874 2
U_19189965 80875 2
U_19190061 80876 2
U_19190326 80877 2
U_19190354 80878 1
U_19190404 80879 2
U_19190689 80880 0
U_19190946 80881 1
U_19190949 80882 0
U_19191255 80883 2
U_19191318 80884 1
U_19191436 80885 0
U_19191601 80886 0
U_19192406 80887 0
U_19192460 80888 1
U_19192533 80889 2
U_19192864 80890 0
U_19192896 80891 2
U_19192986 80892 1
U_19193132 80893 2
U_19193347 80894 2
U_19193572 80895 2
U_19193758 80896 1
U_19193800 80897 1
U_19193801 80898 1
U_19194072 80899 2
U_19194495 80900 2
U_19194627 80901 2
U_19194749 80902 2
U_19195068 80903 1
U_19195223 80904 2
U_19195258 80905 1
U_19195359 80906 2
U_19195449 80907 2
U_19196057 80908 0
U_19196284 80909 2
U_19197530 80910 2
U_19198058 80911 2
U_19198826 80912 1
U_19198887 80913 0
U_19198892 80914 1
U_19199318 80915 2
U_19199372 80916 0
U_19199987 80917 2
U_19200004 80918 1
U_19200071 80919 1
U_19201097 80920 1
U_19201572 80921 2
U_19201596 80922 0
U_19201792 80923 2
U_19201974 80924 1
U_19202102 80925 2
U_19202186 80926 2
U_19202228 80927 1
U_19202430 80928 1
U_19202699 80929 2
U_19203264 80930 1
U_19203485 80931 2
U_19203529 80932 0
U_19203583 80933 0
U_19203661 80934 1
U_19203768 80935 2
U_19204293 80936 1
U_19204294 80937 2
U_19204331 80938 1
U_19204371 80939 2
U_19204420 80940 1
U_19204523 80941 2
U_19204621 80942 1
U_19204992 80943 2
U_19205044 80944 2
U_19205058 80945 2
U_19205154 80946 1
U_19205203 80947 2
U_19205413 80948 2
U_19205716 80949 1
U_19205820 80950 1
U_19205875 80951 1
U_19205883 80952 1
U_19206489 80953 2
U_19206679 80954 0
U_19206821 80955 0
U_19206980 80956 0
U_19207053 80957 2
U_19207405 80958 1
U_19207443 80959 1
U_19207957 80960 2
U_19208033 80961 2
U_19208163 80962 1
U_19208612 80963 2
U_19209457 80964 0
U_19209465 80965 1
U_19209476 80966 1
U_19209560 80967 1
U_19209631 80968 1
U_19209888 80969 0
U_19210549 80970 2
U_19210595 80971 1
U_19211161 80972 2
U_19211241 80973 2
U_19211489 80974 1
U_19211500 80975 2
U_19211717 80976 2
U_19211848 80977 2
U_19211920 80978 2
U_19212037 80979 2
U_19212228 80980 0
U_19212487 80981 1
U_19212719 80982 2
U_19212819 80983 1
U_19212900 80984 1
U_19213023 80985 1
U_19213063 80986 2
U_19213203 80987 1
U_19213268 80988 1
U_19213610 80989 2
U_19213614 80990 2
U_19213657 80991 1
U_19213723 80992 2
U_19213734 80993 0
U_19214016 80994 1
U_19214022 80995 2
U_19214077 80996 2
U_19214326 80997 2
U_19214341 80998 2
U_19214396 80999 2
U_19214412 81000 1
U_19214677 81001 0
U_19214699 81002 1
U_19214706 81003 0
U_19214789 81004 1
U_19214815 81005 2
U_19214880 81006 2
U_19214946 81007 0
U_19214973 81008 2
U_19214990 81009 1
U_19215001 81010 1
U_19215077 81011 2
U_19215385 81012 2
U_19215544 81013 0
U_19215737 81014 0
U_19215847 81015 0
U_19216084 81016 2
U_19216176 81017 2
U_19216221 81018 2
U_19216365 81019 2
U_19216671 81020 0
U_19216809 81021 2
U_19216904 81022 2
U_19217032 81023 1
U_19217130 81024 1
U_19217133 81025 2
U_19217232 81026 2
U_19217323 81027 0
U_19217668 81028 2
U_19217929 81029 2
U_19218149 81030 1
U_19218245 81031 2
U_19218276 81032 2
U_19218301 81033 0
U_19218306 81034 2
U_19218335 81035 0
U_19218338 81036 2
U_19218468 81037 0
U_19218590 81038 0
U_19218607 81039 2
U_19218695 81040 2
U_19218984 81041 0
U_19219029 81042 1
U_19219116 81043 1
U_19219252 81044 0
U_19219364 81045 2
U_19220007 81046 0
U_19220065 81047 0
U_19220075 81048 2
U_19220230 81049 2
U_19220337 81050 1
U_19220388 81051 2
U_19220526 81052 2
U_19220550 81053 2
U_19220783 81054 1
U_19220867 81055 1
U_19220998 81056 2
U_19221158 81057 2
U_19221380 81058 2
U_19221524 81059 2
U_19221622 81060 0
U_19221627 81061 0
U_19221805 81062 2
U_19221825 81063 1
U_19221899 81064 1
U_19222081 81065 1
U_19222510 81066 2
U_19222545 81067 1
U_19222930 81068 2
U_19223748 81069 2
U_19223779 81070 2
U_19223804 81071 2
U_19224108 81072 1
U_19224222 81073 2
U_19224350 81074 1
U_19224438 81075 2
U_19224498 81076 0
U_19224659 81077 1
U_19224803 81078 2
U_19224828 81079 1
U_19225001 81080 0
U_19225395 81081 2
U_19225407 81082 1
U_19225617 81083 2
U_19225633 81084 1
U_19225858 81085 2
U_19225970 81086 0
U_19226008 81087 2
U_19226140 81088 2
U_19226228 81089 2
U_19226239 81090 2
U_19226285 81091 2
U_19226294 81092 1
U_19226315 81093 1
U_19226486 81094 2
U_19226522 81095 2
U_19226708 81096 2
U_19226838 81097 2
U_19226979 81098 2
U_19227121 81099 0
U_19227173 81100 1
U_19227252 81101 2
U_19227283 81102 0
U_19227322 81103 2
U_19227370 81104 2
U_19227441 81105 2
U_19227904 81106 0
U_19227905 81107 2
U_19228045 81108 2
U_19228055 81109 2
U_19228102 81110 2
U_19228110 81111 0
U_19228238 81112 1
U_19228494 81113 2
U_19228874 81114 2
U_19228970 81115 1
U_19229201 81116 1
U_19229554 81117 1
U_19229755 81118 0
U_19229799 81119 2
U_19229893 81120 1
U_19229943 81121 0
U_19230117 81122 1
U_19230211 81123 2
U_19230388 81124 2
U_19230534 81125 0
U_19230639 81126 0
U_19230667 81127 0
U_19230718 81128 2
U_19230763 81129 1
U_19231109 81130 1
U_19231302 81131 1
U_19231363 81132 0
U_19232068 81133 0
U_19232133 81134 0
U_19232155 81135 2
U_19232280 81136 2
U_19232362 81137 1
U_19232524 81138 2
U_19232704 81139 1
U_19232996 81140 1
U_19233000 81141 1
U_19233337 81142 0
U_19233362 81143 2
U_19233380 81144 2
U_19233707 81145 2
U_19233959 81146 0
U_19234095 81147 0
U_19234270 81148 2
U_19234445 81149 0
U_19234464 81150 2
U_19234553 81151 2
U_19236380 81152 1
U_19236663 81153 1
U_19238203 81154 1
U_19238322 81155 1
U_19238554 81156 0
U_19238564 81157 2
U_19238643 81158 2
U_19238969 81159 2
U_19239456 81160 1
U_19239734 81161 2
U_19240218 81162 2
U_19240632 81163 2
U_19240812 81164 1
U_19241193 81165 2
U_19241455 81166 2
U_19241671 81167 2
U_19241716 81168 2
U_19241780 81169 0
U_19243263 81170 2
U_19243919 81171 0
U_19244465 81172 2
U_19245411 81173 0
U_19246113 81174 2
U_19247651 81175 1
U_19247695 81176 1
U_19247845 81177 1
U_19248166 81178 2
U_19248194 81179 2
U_19248392 81180 1
U_19248417 81181 2
U_19248444 81182 2
U_19248566 81183 1
U_19248610 81184 1
U_19248953 81185 2
U_19248972 81186 0
U_19249086 81187 2
U_19249191 81188 1
U_19249305 81189 1
U_19249368 81190 2
U_19249617 81191 1
U_19249876 81192 0
U_19250048 81193 0
U_19250126 81194 2
U_19250213 81195 1
U_19250218 81196 0
U_19250262 81197 0
U_19250303 81198 2
U_19250373 81199 0
U_19250413 81200 2
U_19250627 81201 1
U_19250947 81202 2
U_19251004 81203 2
U_19251005 81204 2
U_19251023 81205 0
U_19251036 81206 1
U_19251114 81207 1
U_19251479 81208 2
U_19251706 81209 2
U_19251775 81210 2
U_19251922 81211 1
U_19252036 81212 0
U_19252118 81213 2
U_19252467 81214 0
U_19252519 81215 2
U_19252609 81216 2
U_19252718 81217 0
U_19252814 81218 2
U_19253001 81219 2
U_19253189 81220 2
U_19253317 81221 1
U_19253365 81222 1
U_19253542 81223 2
U_19253798 81224 2
U_19253951 81225 1
U_19254712 81226 1
U_19254797 81227 0
U_19254976 81228 1
U_19254993 81229 2
U_19255037 81230 0
U_19255075 81231 1
U_19255146 81232 2
U_19255237 81233 2
U_19255344 81234 0
U_19255785 81235 1
U_19255925 81236 2
U_19255928 81237 1
U_19256095 81238 0
U_19256932 81239 2
U_19256991 81240 1
U_19257018 81241 2
U_19257045 81242 2
U_19257134 81243 2
U_19257235 81244 2
U_19257479 81245 2
U_19257749 81246 2
U_19257795 81247 2
U_19257994 81248 2
U_19258004 81249 1
U_19258040 81250 2
U_19258130 81251 1
U_19258155 81252 1
U_19258303 81253 2
U_19258317 81254 1
U_19258382 81255 2
U_19258475 81256 2
U_19258554 81257 2
U_19258710 81258 2
U_19258750 81259 1
U_19258801 81260 2
U_19259056 81261 0
U_19259099 81262 2
U_19259538 81263 1
U_19260032 81264 1
U_19260142 81265 2
U_19260319 81266 0
U_19260476 81267 0
U_19260742 81268 2
U_19261016 81269 1
U_19261059 81270 1
U_19261180 81271 0
U_19261247 81272 2
U_19261522 81273 2
U_19261728 81274 2
U_19262832 81275 2
U_19262842 81276 2
U_19262847 81277 2
U_19263561 81278 2
U_19263717 81279 0
U_19264054 81280 1
U_19264104 81281 1
U_19264117 81282 2
U_19264144 81283 1
U_19264292 81284 2
U_19264416 81285 0
U_19264432 81286 2
U_19264700 81287 0
U_19264755 81288 1
U_19264845 81289 1
U_19265095 81290 2
U_19265701 81291 1
U_19265823 81292 0
U_19265842 81293 1
U_19266356 81294 2
U_19266410 81295 2
U_19266514 81296 2
U_19266612 81297 1
U_19266720 81298 0
U_19267003 81299 2
U_19267057 81300 2
U_19267166 81301 0
U_19267271 81302 2
U_19267490 81303 2
U_19267502 81304 0
U_19267520 81305 2
U_19267535 81306 2
U_19267603 81307 2
U_19267616 81308 2
U_19267657 81309 0
U_19267659 81310 2
U_19267665 81311 1
U_19267772 81312 1
U_19267789 81313 2
U_19267793 81314 2
U_19267865 81315 1
U_19268002 81316 0
U_19268033 81317 0
U_19268044 81318 1
U_19268151 81319 0
U_19268326 81320 2
U_19268376 81321 0
U_19268559 81322 1
U_19268699 81323 2
U_19268717 81324 0
U_19268760 81325 1
U_19268790 81326 1
U_19269390 81327 1
U_19269625 81328 1
U_19269632 81329 2
U_19269715 81330 0
U_19269788 81331 1
U_19270000 81332 1
U_19270059 81333 2
U_19270219 81334 1
U_19270314 81335 2
U_19270764 81336 2
U_19270815 81337 2
U_19271056 81338 2
U_19271137 81339 0
U_19271541 81340 1
U_19271737 81341 2
U_19271781 81342 0
U_19272129 81343 2
U_19272313 81344 2
U_19272390 81345 2
U_19272843 81346 2
U_19272865 81347 0
U_19272904 81348 1
U_19273012 81349 1
U_19273015 81350 1
U_19273136 81351 2
U_19273749 81352 0
U_19273850 81353 1
U_19273946 81354 2
U_19273987 81355 0
U_19274114 81356 0
U_19274261 81357 0
U_19274388 81358 0
U_19274794 81359 1
U_19274855 81360 2
U_19274897 81361 2
U_19275040 81362 1
U_19275123 81363 2
U_19275208 81364 1
U_19275465 81365 1
U_19275492 81366 2
U_19275831 81367 2
U_19275905 81368 2
U_19276155 81369 2
U_19276177 81370 1
U_19276201 81371 0
U_19276218 81372 1
U_19276315 81373 1
U_19276567 81374 0
U_19276609 81375 0
U_19276613 81376 2
U_19276711 81377 0
U_19276764 81378 1
U_19276821 81379 2
U_19276858 81380 1
U_19277101 81381 1
U_19277561 81382 1
U_19277583 81383 2
U_19278182 81384 0
U_19278353 81385 2
U_19278534 81386 0
U_19278545 81387 1
U_19278692 81388 2
U_19279085 81389 2
U_19279100 81390 2
U_19279321 81391 2
U_19279426 81392 0
U_19279947 81393 1
U_19280027 81394 1
U_19280039 81395 2
U_19280141 81396 2
U_19280338 81397 2
U_19280382 81398 2
U_19281422 81399 0
U_19281503 81400 2
U_19281550 81401 2
U_19282044 81402 2
U_19282089 81403 1
U_19282442 81404 0
U_19282565 81405 0
